,open,high,low,close,adjclose,volume,ticker
2011-01-18,138.0,139.0,138.0,138.9499969482422,120.7732162475586,103.0,UNITEDTEA.NS
2011-01-19,143.89999389648438,143.89999389648438,139.0,139.0,120.8166732788086,317.0,UNITEDTEA.NS
2011-01-20,136.0,143.5500030517578,136.0,143.4499969482422,124.68453979492188,12.0,UNITEDTEA.NS
2011-01-21,137.5,137.5,137.5,137.5,119.51290893554688,100.0,UNITEDTEA.NS
2011-01-24,137.5,137.5,137.5,137.5,119.51290893554688,0.0,UNITEDTEA.NS
2011-01-25,142.89999389648438,143.89999389648438,140.0,140.0,121.68586730957031,1325.0,UNITEDTEA.NS
2011-01-27,144.0,144.0,138.10000610351562,138.10000610351562,120.0344009399414,1000.0,UNITEDTEA.NS
2011-01-28,134.0,134.0,133.3000030517578,133.3000030517578,115.8623275756836,75.0,UNITEDTEA.NS
2011-01-31,133.3000030517578,133.3000030517578,133.3000030517578,133.3000030517578,115.8623275756836,0.0,UNITEDTEA.NS
2011-02-01,133.3000030517578,133.3000030517578,133.3000030517578,133.3000030517578,115.8623275756836,0.0,UNITEDTEA.NS
2011-02-02,133.0,139.0,132.89999389648438,136.14999389648438,118.33948516845703,181.0,UNITEDTEA.NS
2011-02-03,136.14999389648438,136.14999389648438,136.14999389648438,136.14999389648438,118.33948516845703,0.0,UNITEDTEA.NS
2011-02-04,135.1999969482422,144.0,135.14999389648438,135.14999389648438,117.4703140258789,1103.0,UNITEDTEA.NS
2011-02-07,143.10000610351562,150.0,136.1999969482422,140.8000030517578,122.3812026977539,741.0,UNITEDTEA.NS
2011-02-08,135.1999969482422,139.75,126.5,128.35000610351562,111.55985260009766,178.0,UNITEDTEA.NS
2011-02-09,126.0,142.0,126.0,131.0,113.86319732666016,175.0,UNITEDTEA.NS
2011-02-10,134.5,139.4499969482422,129.0,129.75,112.77672576904297,611.0,UNITEDTEA.NS
2011-02-11,129.75,129.75,129.75,129.75,112.77672576904297,0.0,UNITEDTEA.NS
2011-02-14,125.0,143.0,125.0,139.25,121.03399658203125,955.0,UNITEDTEA.NS
2011-02-15,144.9499969482422,144.9499969482422,131.5,139.0,120.8166732788086,57.0,UNITEDTEA.NS
2011-02-16,135.0,135.0,135.0,135.0,117.33992767333984,300.0,UNITEDTEA.NS
2011-02-17,137.9499969482422,138.0,137.9499969482422,138.0,119.94747161865234,6.0,UNITEDTEA.NS
2011-02-18,126.05000305175781,143.89999389648438,126.05000305175781,132.75,115.3842544555664,368.0,UNITEDTEA.NS
2011-02-21,140.0,140.0,134.0,139.0,120.8166732788086,1472.0,UNITEDTEA.NS
2011-02-22,132.3000030517578,142.5,131.1999969482422,140.0,121.68586730957031,53.0,UNITEDTEA.NS
2011-02-23,135.1999969482422,140.9499969482422,135.1999969482422,137.5500030517578,119.55634307861328,184.0,UNITEDTEA.NS
2011-02-24,137.5500030517578,137.5500030517578,137.5500030517578,137.5500030517578,119.55634307861328,0.0,UNITEDTEA.NS
2011-02-25,137.5500030517578,137.5500030517578,137.5500030517578,137.5500030517578,119.55634307861328,0.0,UNITEDTEA.NS
2011-02-28,135.0,137.85000610351562,130.0500030517578,130.14999389648438,113.12435913085938,271.0,UNITEDTEA.NS
2011-03-01,132.89999389648438,139.5,132.89999389648438,135.64999389648438,117.90492248535156,1890.0,UNITEDTEA.NS
2011-03-03,140.89999389648438,140.89999389648438,133.0,133.0,115.60159301757812,200.0,UNITEDTEA.NS
2011-03-04,135.0,135.0,135.0,135.0,117.33992767333984,21.0,UNITEDTEA.NS
2011-03-07,123.30000305175781,135.0,123.30000305175781,134.0,116.47074890136719,34.0,UNITEDTEA.NS
2011-03-08,128.0,138.0,128.0,134.5,116.90536499023438,1479.0,UNITEDTEA.NS
2011-03-09,141.0,149.75,135.4499969482422,137.6999969482422,120.58328247070312,1069.0,UNITEDTEA.NS
2011-03-10,138.0,146.89999389648438,130.0,143.0,125.22441864013672,469.0,UNITEDTEA.NS
2011-03-11,147.9499969482422,147.9499969482422,134.0,137.1999969482422,120.14541625976562,140.0,UNITEDTEA.NS
2011-03-14,132.4499969482422,140.0,132.4499969482422,135.0500030517578,118.26266479492188,198.0,UNITEDTEA.NS
2011-03-15,123.1500015258789,144.0,123.0999984741211,139.6999969482422,122.33465576171875,583.0,UNITEDTEA.NS
2011-03-16,133.6999969482422,143.4499969482422,133.6999969482422,139.35000610351562,122.02818298339844,2768.0,UNITEDTEA.NS
2011-03-17,147.0,148.0,123.6500015258789,134.10000610351562,117.43074798583984,1265.0,UNITEDTEA.NS
2011-03-18,129.10000610351562,136.6999969482422,129.10000610351562,136.6999969482422,119.70756530761719,135.0,UNITEDTEA.NS
2011-03-21,130.0,138.39999389648438,130.0,137.4499969482422,120.36437225341797,205.0,UNITEDTEA.NS
2011-03-22,143.25,147.75,135.35000610351562,138.14999389648438,120.97732543945312,261.0,UNITEDTEA.NS
2011-03-23,138.14999389648438,138.14999389648438,138.14999389648438,138.14999389648438,120.97732543945312,0.0,UNITEDTEA.NS
2011-03-24,134.0,143.9499969482422,134.0,143.4499969482422,125.6185073852539,91.0,UNITEDTEA.NS
2011-03-25,135.5500030517578,142.4499969482422,135.5500030517578,135.5500030517578,118.70051574707031,420.0,UNITEDTEA.NS
2011-03-28,131.0,142.9499969482422,131.0,135.0,118.21888732910156,120.0,UNITEDTEA.NS
2011-03-29,133.0,141.0,132.60000610351562,138.9499969482422,121.67787170410156,121.0,UNITEDTEA.NS
2011-03-30,134.0,147.89999389648438,134.0,145.0,126.97586822509766,616.0,UNITEDTEA.NS
2011-03-31,140.10000610351562,149.9499969482422,140.10000610351562,149.14999389648438,130.6099853515625,373.0,UNITEDTEA.NS
2011-04-01,167.0,167.0,140.5500030517578,146.39999389648438,128.20184326171875,832.0,UNITEDTEA.NS
2011-04-04,141.0,145.3000030517578,141.0,145.0,126.97586822509766,297.0,UNITEDTEA.NS
2011-04-05,144.0,145.0,143.0,143.35000610351562,125.53092956542969,201.0,UNITEDTEA.NS
2011-04-06,162.0,162.5500030517578,138.10000610351562,157.4499969482422,137.87826538085938,1531.0,UNITEDTEA.NS
2011-04-07,151.0,161.0,144.10000610351562,150.25,131.5732421875,762.0,UNITEDTEA.NS
2011-04-08,145.8000030517578,157.0,144.0500030517578,145.8000030517578,127.67642211914062,1451.0,UNITEDTEA.NS
2011-04-11,140.0,140.0,140.0,140.0,122.59735870361328,100.0,UNITEDTEA.NS
2011-04-13,147.75,151.0,142.5,150.0,131.3543243408203,627.0,UNITEDTEA.NS
2011-04-15,142.35000610351562,145.0,142.35000610351562,143.5,125.66227722167969,947.0,UNITEDTEA.NS
2011-04-18,143.5,143.5,143.5,143.5,125.66227722167969,0.0,UNITEDTEA.NS
2011-04-19,146.75,147.0,140.60000610351562,140.60000610351562,123.12281799316406,557.0,UNITEDTEA.NS
2011-04-20,141.3000030517578,147.89999389648438,141.3000030517578,147.75,129.38404846191406,185.0,UNITEDTEA.NS
2011-04-21,141.35000610351562,144.14999389648438,141.35000610351562,144.14999389648438,126.23148345947266,100.0,UNITEDTEA.NS
2011-04-25,141.0,141.0,141.0,141.0,123.47305297851562,30.0,UNITEDTEA.NS
2011-04-26,145.0,149.75,140.60000610351562,146.0500030517578,127.89535522460938,417.0,UNITEDTEA.NS
2011-04-27,142.0,162.0,140.0,141.75,124.12983703613281,559.0,UNITEDTEA.NS
2011-04-28,142.0,146.0,142.0,146.0,127.85154724121094,271.0,UNITEDTEA.NS
2011-04-29,141.0500030517578,158.0,141.0500030517578,142.0,124.34872436523438,978.0,UNITEDTEA.NS
2011-05-02,145.0,148.75,145.0,148.75,130.2596893310547,20.0,UNITEDTEA.NS
2011-05-03,148.75,148.75,148.75,148.75,130.2596893310547,0.0,UNITEDTEA.NS
2011-05-04,142.0,147.64999389648438,140.85000610351562,142.10000610351562,124.43633270263672,4126.0,UNITEDTEA.NS
2011-05-05,142.10000610351562,142.10000610351562,142.10000610351562,142.10000610351562,124.43633270263672,0.0,UNITEDTEA.NS
2011-05-06,132.0,148.5,132.0,148.0,129.60293579101562,222.0,UNITEDTEA.NS
2011-05-09,140.0,147.5,140.0,143.5,125.66227722167969,85.0,UNITEDTEA.NS
2011-05-10,138.5,142.9499969482422,138.5,141.0,123.47305297851562,65.0,UNITEDTEA.NS
2011-05-11,137.0500030517578,150.0,137.0500030517578,138.89999389648438,121.63408660888672,302.0,UNITEDTEA.NS
2011-05-12,138.89999389648438,138.89999389648438,138.89999389648438,138.89999389648438,121.63408660888672,0.0,UNITEDTEA.NS
2011-05-13,135.14999389648438,135.14999389648438,135.14999389648438,135.14999389648438,118.35023498535156,10.0,UNITEDTEA.NS
2011-05-16,135.14999389648438,135.14999389648438,135.14999389648438,135.14999389648438,118.35023498535156,0.0,UNITEDTEA.NS
2011-05-17,135.14999389648438,135.14999389648438,135.14999389648438,135.14999389648438,118.35023498535156,0.0,UNITEDTEA.NS
2011-05-18,135.14999389648438,135.14999389648438,135.14999389648438,135.14999389648438,118.35023498535156,0.0,UNITEDTEA.NS
2011-05-19,135.14999389648438,135.14999389648438,135.14999389648438,135.14999389648438,118.35023498535156,0.0,UNITEDTEA.NS
2011-05-20,137.0,144.9499969482422,137.0,144.9499969482422,126.93205261230469,76.0,UNITEDTEA.NS
2011-05-23,144.9499969482422,144.9499969482422,144.9499969482422,144.9499969482422,126.93205261230469,0.0,UNITEDTEA.NS
2011-05-24,132.10000610351562,132.10000610351562,132.10000610351562,132.10000610351562,115.67939758300781,1.0,UNITEDTEA.NS
2011-05-25,140.0,144.75,140.0,144.75,126.75691986083984,20.0,UNITEDTEA.NS
2011-05-26,144.75,144.75,144.75,144.75,126.75691986083984,0.0,UNITEDTEA.NS
2011-05-27,137.0,145.0,137.0,145.0,126.97586822509766,775.0,UNITEDTEA.NS
2011-05-30,145.0,145.0,139.0,139.0,121.7216796875,12.0,UNITEDTEA.NS
2011-05-31,139.0,139.0,138.0,138.0,120.84595489501953,1500.0,UNITEDTEA.NS
2011-06-01,138.10000610351562,144.0,138.0,138.25,121.06488800048828,3150.0,UNITEDTEA.NS
2011-06-02,148.89999389648438,152.0,138.5,139.0,121.7216796875,600.0,UNITEDTEA.NS
2011-06-03,138.1999969482422,138.1999969482422,114.0,130.35000610351562,114.14692687988281,2810.0,UNITEDTEA.NS
2011-06-06,137.0,137.0,134.0,136.0,119.09458923339844,7.0,UNITEDTEA.NS
2011-06-07,137.0,138.0,132.0,133.35000610351562,116.77398681640625,399.0,UNITEDTEA.NS
2011-06-08,131.0,131.0,130.0,130.6999969482422,114.453369140625,325.0,UNITEDTEA.NS
2011-06-09,127.1500015258789,136.39999389648438,127.1500015258789,128.10000610351562,112.17659759521484,5712.0,UNITEDTEA.NS
2011-06-10,129.0,129.0,127.0,129.0,112.9647216796875,601.0,UNITEDTEA.NS
2011-06-13,125.5,128.5,125.5,125.5999984741211,109.9873275756836,75.0,UNITEDTEA.NS
2011-06-14,123.5,123.5,123.5,123.5,108.14837646484375,2.0,UNITEDTEA.NS
2011-06-15,132.60000610351562,132.64999389648438,132.60000610351562,132.60000610351562,116.11722564697266,2.0,UNITEDTEA.NS
2011-06-16,132.8000030517578,135.0,125.6500015258789,132.0,115.59180450439453,2125.0,UNITEDTEA.NS
2011-06-17,127.0999984741211,130.64999389648438,121.0,127.05000305175781,111.25711059570312,456.0,UNITEDTEA.NS
2011-06-20,133.0,133.0,119.4000015258789,127.0999984741211,111.30089569091797,496.0,UNITEDTEA.NS
2011-06-21,129.64999389648438,129.6999969482422,127.0,129.6999969482422,113.57769775390625,113.0,UNITEDTEA.NS
2011-06-22,130.0,130.0,125.30000305175781,129.8000030517578,113.66525268554688,146.0,UNITEDTEA.NS
2011-06-23,121.69999694824219,130.25,121.69999694824219,125.05000305175781,109.50572204589844,908.0,UNITEDTEA.NS
2011-06-24,127.0,127.0,121.4000015258789,125.0,109.46192932128906,511.0,UNITEDTEA.NS
2011-06-27,125.0,125.0,115.0,121.8499984741211,106.70348358154297,342.0,UNITEDTEA.NS
2011-06-28,121.8499984741211,121.8499984741211,121.8499984741211,121.8499984741211,106.70348358154297,0.0,UNITEDTEA.NS
2011-06-29,125.0,125.0,121.75,122.25,107.05376434326172,180.0,UNITEDTEA.NS
2011-06-30,122.25,122.25,122.25,122.25,107.05376434326172,0.0,UNITEDTEA.NS
2011-07-01,122.0,132.5,122.0,123.5,108.14837646484375,473.0,UNITEDTEA.NS
2011-07-04,125.0,128.75,125.0,127.0999984741211,111.30089569091797,127.0,UNITEDTEA.NS
2011-07-05,125.1500015258789,130.75,122.69999694824219,123.1500015258789,107.84191131591797,485.0,UNITEDTEA.NS
2011-07-06,129.6999969482422,129.75,126.0,126.30000305175781,110.60033416748047,153.0,UNITEDTEA.NS
2011-07-07,128.89999389648438,128.89999389648438,125.0,125.1500015258789,109.5932846069336,101.0,UNITEDTEA.NS
2011-07-08,125.1500015258789,125.1500015258789,125.1500015258789,125.1500015258789,109.5932846069336,0.0,UNITEDTEA.NS
2011-07-11,125.0,125.0,124.69999694824219,124.69999694824219,109.19921875,72.0,UNITEDTEA.NS
2011-07-12,119.1500015258789,130.9499969482422,119.1500015258789,127.55000305175781,111.69498443603516,2674.0,UNITEDTEA.NS
2011-07-13,129.39999389648438,129.64999389648438,129.39999389648438,129.64999389648438,113.53392028808594,101.0,UNITEDTEA.NS
2011-07-14,130.0,130.0,127.0,127.0,111.21331787109375,291.0,UNITEDTEA.NS
2011-07-15,130.0,130.0,123.6500015258789,128.75,112.74579620361328,237.0,UNITEDTEA.NS
2011-07-18,128.75,128.75,128.75,128.75,113.85115814208984,0.0,UNITEDTEA.NS
2011-07-19,128.75,128.75,128.75,128.75,113.85115814208984,0.0,UNITEDTEA.NS
2011-07-20,128.75,128.75,128.75,128.75,113.85115814208984,0.0,UNITEDTEA.NS
2011-07-21,122.69999694824219,128.4499969482422,122.0,123.19999694824219,108.94337463378906,1009.0,UNITEDTEA.NS
2011-07-22,124.0,130.0,124.0,129.39999389648438,114.42591857910156,392.0,UNITEDTEA.NS
2011-07-25,129.39999389648438,129.39999389648438,129.39999389648438,129.39999389648438,114.42591857910156,0.0,UNITEDTEA.NS
2011-07-26,129.39999389648438,129.39999389648438,129.39999389648438,129.39999389648438,114.42591857910156,0.0,UNITEDTEA.NS
2011-07-27,124.5,135.0,122.3499984741211,124.8499984741211,110.40245819091797,270.0,UNITEDTEA.NS
2011-07-28,129.6999969482422,147.0,128.25,129.9499969482422,114.91228485107422,935.0,UNITEDTEA.NS
2011-07-29,127.0,127.0,127.0,127.0,112.30364227294922,15.0,UNITEDTEA.NS
2011-08-01,127.30000305175781,127.30000305175781,127.0,127.05000305175781,112.34786987304688,151.0,UNITEDTEA.NS
2011-08-02,127.0,129.0,127.0,129.0,114.07222747802734,46.0,UNITEDTEA.NS
2011-08-03,133.89999389648438,133.89999389648438,125.30000305175781,133.75,118.27253723144531,106.0,UNITEDTEA.NS
2011-08-04,132.75,134.0,127.30000305175781,128.0500030517578,113.23216247558594,313.0,UNITEDTEA.NS
2011-08-05,114.05000305175781,147.0,114.05000305175781,126.94999694824219,112.25942993164062,827.0,UNITEDTEA.NS
2011-08-08,132.85000610351562,137.0,120.0,129.5,114.51433563232422,771.0,UNITEDTEA.NS
2011-08-09,131.9499969482422,133.0,126.0,127.4000015258789,112.65736389160156,953.0,UNITEDTEA.NS
2011-08-10,134.8000030517578,134.8000030517578,128.0,130.0,114.95649719238281,321.0,UNITEDTEA.NS
2011-08-11,127.0999984741211,130.0,127.0999984741211,130.0,114.95649719238281,147.0,UNITEDTEA.NS
2011-08-12,130.0,130.0,130.0,130.0,114.95649719238281,0.0,UNITEDTEA.NS
2011-08-16,130.0,130.0,126.5,126.5,111.86150360107422,1509.0,UNITEDTEA.NS
2011-08-17,126.5,126.5,126.5,126.5,111.86150360107422,0.0,UNITEDTEA.NS
2011-08-18,126.55000305175781,126.55000305175781,112.0,124.19999694824219,109.8276596069336,554.0,UNITEDTEA.NS
2011-08-19,125.0999984741211,125.0999984741211,125.0999984741211,125.0999984741211,110.62351989746094,1.0,UNITEDTEA.NS
2011-08-22,125.0999984741211,125.0999984741211,125.0999984741211,125.0999984741211,110.62351989746094,0.0,UNITEDTEA.NS
2011-08-23,137.9499969482422,140.89999389648438,125.5,130.6999969482422,115.57548522949219,60.0,UNITEDTEA.NS
2011-08-24,134.0,135.0,134.0,135.0,119.3779067993164,16.0,UNITEDTEA.NS
2011-08-25,135.0,135.0,135.0,135.0,119.3779067993164,0.0,UNITEDTEA.NS
2011-08-26,130.0,137.9499969482422,124.0,125.80000305175781,111.24250793457031,112.0,UNITEDTEA.NS
2011-08-29,125.80000305175781,125.80000305175781,125.80000305175781,125.80000305175781,111.24250793457031,0.0,UNITEDTEA.NS
2011-08-30,129.5,129.5,127.0999984741211,127.0999984741211,112.3920669555664,10.0,UNITEDTEA.NS
2011-09-02,127.0999984741211,127.0999984741211,127.0999984741211,127.0999984741211,112.3920669555664,0.0,UNITEDTEA.NS
2011-09-05,127.0999984741211,127.0999984741211,127.0999984741211,127.0999984741211,112.3920669555664,30.0,UNITEDTEA.NS
2011-09-06,139.0,140.0,139.0,139.0,122.91500854492188,1198.0,UNITEDTEA.NS
2011-09-07,136.0,139.0,136.0,137.25,121.3675308227539,51.0,UNITEDTEA.NS
2011-09-08,140.0,143.0,140.0,141.0,124.68362426757812,13.0,UNITEDTEA.NS
2011-09-09,136.0,136.0,136.0,136.0,120.26221466064453,50.0,UNITEDTEA.NS
2011-09-12,136.0,136.0,136.0,136.0,120.26221466064453,0.0,UNITEDTEA.NS
2011-09-13,143.89999389648438,143.89999389648438,143.89999389648438,143.89999389648438,127.24795532226562,1.0,UNITEDTEA.NS
2011-09-14,132.10000610351562,145.0,132.0,140.14999389648438,123.93196105957031,434.0,UNITEDTEA.NS
2011-09-15,140.14999389648438,140.14999389648438,140.14999389648438,140.14999389648438,123.93196105957031,0.0,UNITEDTEA.NS
2011-09-16,134.1999969482422,145.0,134.1999969482422,139.89999389648438,123.71089172363281,302.0,UNITEDTEA.NS
2011-09-19,139.25,139.25,139.25,139.25,123.13610076904297,301.0,UNITEDTEA.NS
2011-09-20,135.14999389648438,135.14999389648438,135.14999389648438,135.14999389648438,119.51054382324219,10.0,UNITEDTEA.NS
2011-09-21,135.14999389648438,135.14999389648438,135.14999389648438,135.14999389648438,119.51054382324219,0.0,UNITEDTEA.NS
2011-09-22,135.14999389648438,135.14999389648438,135.14999389648438,135.14999389648438,119.51054382324219,0.0,UNITEDTEA.NS
2011-09-23,135.14999389648438,135.14999389648438,135.14999389648438,135.14999389648438,119.51054382324219,0.0,UNITEDTEA.NS
2011-09-26,135.89999389648438,135.89999389648438,135.89999389648438,135.89999389648438,120.17375183105469,60.0,UNITEDTEA.NS
2011-09-27,134.0,140.0,129.10000610351562,132.64999389648438,117.29984283447266,418.0,UNITEDTEA.NS
2011-09-28,132.64999389648438,132.64999389648438,132.64999389648438,132.64999389648438,117.29984283447266,0.0,UNITEDTEA.NS
2011-09-29,135.0,146.5,135.0,143.25,126.6732406616211,499.0,UNITEDTEA.NS
2011-09-30,141.0,141.0,134.0,134.0,118.49360656738281,30.0,UNITEDTEA.NS
2011-10-03,147.0,147.0,140.0,140.0,123.7992935180664,22.0,UNITEDTEA.NS
2011-10-04,140.0,140.0,140.0,140.0,123.7992935180664,0.0,UNITEDTEA.NS
2011-10-05,147.0,150.0,135.10000610351562,142.25,125.7889175415039,320.0,UNITEDTEA.NS
2011-10-07,133.0,143.6999969482422,133.0,140.10000610351562,123.88772583007812,425.0,UNITEDTEA.NS
2011-10-10,140.10000610351562,140.10000610351562,140.10000610351562,140.10000610351562,123.88772583007812,0.0,UNITEDTEA.NS
2011-10-11,135.10000610351562,135.10000610351562,135.10000610351562,135.10000610351562,119.4663314819336,12.0,UNITEDTEA.NS
2011-10-12,135.0,143.0,135.0,135.0,119.3779067993164,51.0,UNITEDTEA.NS
2011-10-13,136.14999389648438,144.4499969482422,136.14999389648438,142.64999389648438,126.14269256591797,300.0,UNITEDTEA.NS
2011-10-14,143.5,143.5,136.10000610351562,136.10000610351562,120.3506088256836,20.0,UNITEDTEA.NS
2011-10-17,136.10000610351562,136.10000610351562,136.10000610351562,136.10000610351562,120.3506088256836,0.0,UNITEDTEA.NS
2011-10-18,136.10000610351562,136.10000610351562,136.10000610351562,136.10000610351562,120.3506088256836,0.0,UNITEDTEA.NS
2011-10-19,136.10000610351562,136.10000610351562,136.10000610351562,136.10000610351562,120.3506088256836,0.0,UNITEDTEA.NS
2011-10-20,136.10000610351562,136.10000610351562,136.10000610351562,136.10000610351562,120.3506088256836,0.0,UNITEDTEA.NS
2011-10-21,136.10000610351562,136.10000610351562,136.10000610351562,136.10000610351562,120.3506088256836,0.0,UNITEDTEA.NS
2011-10-24,136.10000610351562,136.10000610351562,136.10000610351562,136.10000610351562,120.3506088256836,0.0,UNITEDTEA.NS
2011-10-25,136.10000610351562,136.10000610351562,136.10000610351562,136.10000610351562,120.3506088256836,0.0,UNITEDTEA.NS
2011-10-28,136.10000610351562,136.10000610351562,136.10000610351562,136.10000610351562,120.3506088256836,0.0,UNITEDTEA.NS
2011-10-31,135.0,135.0,135.0,135.0,119.3779067993164,83.0,UNITEDTEA.NS
2011-11-01,132.25,135.0,132.25,135.0,119.3779067993164,150.0,UNITEDTEA.NS
2011-11-02,135.0,135.0,135.0,135.0,119.3779067993164,0.0,UNITEDTEA.NS
2011-11-03,135.0,149.39999389648438,135.0,143.75,127.11534118652344,776.0,UNITEDTEA.NS
2011-11-04,128.0,150.0,128.0,142.0,125.56781768798828,284.0,UNITEDTEA.NS
2011-11-08,148.0,148.0,142.0,142.0,125.56781768798828,18.0,UNITEDTEA.NS
2011-11-09,142.0,142.0,142.0,142.0,125.56781768798828,0.0,UNITEDTEA.NS
2011-11-11,137.10000610351562,145.0,137.10000610351562,145.0,128.220703125,200.0,UNITEDTEA.NS
2011-11-14,144.0,145.0,144.0,145.0,128.220703125,275.0,UNITEDTEA.NS
2011-11-15,140.0,145.0,140.0,144.9499969482422,128.17649841308594,490.0,UNITEDTEA.NS
2011-11-16,139.0,139.0,139.0,139.0,122.91500854492188,4.0,UNITEDTEA.NS
2011-11-17,144.0,144.0,138.5,143.0,126.4521255493164,110.0,UNITEDTEA.NS
2011-11-18,145.9499969482422,146.0,137.0,137.60000610351562,121.67700958251953,422.0,UNITEDTEA.NS
2011-11-21,131.0,131.0,131.0,131.0,115.84078216552734,100.0,UNITEDTEA.NS
2011-11-22,136.89999389648438,136.89999389648438,136.89999389648438,136.89999389648438,121.05805969238281,10.0,UNITEDTEA.NS
2011-11-23,131.0,140.0,131.0,140.0,123.7992935180664,1270.0,UNITEDTEA.NS
2011-11-24,142.0,142.0,142.0,142.0,125.56781768798828,24.0,UNITEDTEA.NS
2011-11-25,142.0,142.0,140.0,140.0,123.7992935180664,550.0,UNITEDTEA.NS
